PassengerId,Survived,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked_C,Embarked_S,Embarked_Q,Pclass_1,Pclass_2,Pclass_3,with_p
554,1,0,22,0,0,7.225,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
555,1,1,22,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
556,0,0,62,0,0,26.55,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
557,1,1,48,1,0,39.6,A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
558,0,0,38.23344086,0,0,227.525,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
559,1,1,39,1,1,79.65,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
560,1,1,36,1,0,17.4,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
561,0,0,25.14061972,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
562,0,0,40,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
563,0,0,28,0,0,13.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
564,0,0,25.14061972,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
565,0,1,25.14061972,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
566,0,0,24,2,0,24.15,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
567,0,0,19,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
568,0,1,29,0,4,21.075,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4
569,0,0,25.14061972,0,0,7.2292,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
570,1,0,32,0,0,7.8542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
571,1,0,62,0,0,10.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
572,1,1,53,2,0,51.4792,C,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
573,1,0,36,0,0,26.3875,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
574,1,1,25.14061972,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
575,0,0,16,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
576,0,0,19,0,0,14.5,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
577,1,1,34,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
578,1,1,39,1,0,55.9,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
579,0,1,25.14061972,1,0,14.4583,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
580,1,0,32,0,0,7.925,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
581,1,1,25,1,1,30,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
582,1,1,39,1,1,110.8833,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2
583,0,0,54,0,0,26,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
584,0,0,36,0,0,40.125,A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
585,0,0,25.14061972,0,0,8.7125,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
586,1,1,18,0,2,79.65,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
587,0,0,47,0,0,15,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
588,1,0,60,1,1,79.2,B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2
589,0,0,22,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
590,0,0,25.14061972,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
591,0,0,35,0,0,7.125,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
592,1,1,52,1,0,78.2667,D,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
593,0,0,47,0,0,7.25,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
594,0,1,25.14061972,0,2,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
595,0,0,37,1,0,26,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
596,0,0,36,1,1,24.15,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
597,1,1,29.87763006,0,0,33,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
598,0,0,49,0,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
599,0,0,25.14061972,0,0,7.225,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
600,1,0,49,1,0,56.9292,A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
601,1,1,24,2,1,27,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3
602,0,0,25.14061972,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
603,0,0,38.23344086,0,0,42.4,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
604,0,0,44,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
605,1,0,35,0,0,26.55,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
606,0,0,36,1,0,15.55,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
607,0,0,30,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
608,1,0,27,0,0,30.5,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
609,1,1,22,1,2,41.5792,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
610,1,1,40,0,0,153.4625,C,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
611,0,1,39,1,5,31.275,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6
612,0,0,25.14061972,0,0,7.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
613,1,1,25.14061972,1,0,15.5,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1
614,0,0,25.14061972,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
615,0,0,35,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
616,1,1,24,1,2,65,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3
617,0,0,34,1,1,14.4,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
618,0,1,26,1,0,16.1,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
619,1,1,4,2,1,39,F,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3
620,0,0,26,0,0,10.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
621,0,0,27,1,0,14.4542,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
622,1,0,42,1,0,52.5542,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
623,1,0,20,1,1,15.7417,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
624,0,0,21,0,0,7.8542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
625,0,0,21,0,0,16.1,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
626,0,0,61,0,0,32.3208,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
627,0,0,57,0,0,12.35,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0
628,1,1,21,0,0,77.9583,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
629,0,0,26,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
630,0,0,25.14061972,0,0,7.7333,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
631,1,0,80,0,0,30,A,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
632,0,0,51,0,0,7.0542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
633,1,0,32,0,0,30.5,B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
634,0,0,38.23344086,0,0,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
635,0,1,9,3,2,27.9,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5
636,1,1,28,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
637,0,0,32,0,0,7.925,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
638,0,0,31,1,1,26.25,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
639,0,1,41,0,5,39.6875,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5
640,0,0,25.14061972,1,0,16.1,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
641,0,0,20,0,0,7.8542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
642,1,1,24,0,0,69.3,B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
643,0,1,2,3,2,27.9,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5
644,1,0,25.14061972,0,0,56.4958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
645,1,1,0.75,2,1,19.2583,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3
646,1,0,48,1,0,76.7292,D,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
647,0,0,19,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
648,1,0,56,0,0,35.5,A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
649,0,0,25.14061972,0,0,7.55,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
650,1,1,23,0,0,7.55,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
651,0,0,25.14061972,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
652,1,1,18,0,1,23,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
653,0,0,21,0,0,8.4333,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
654,1,1,25.14061972,0,0,7.8292,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
655,0,1,18,0,0,6.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
656,0,0,24,2,0,73.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
657,0,0,25.14061972,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
658,0,1,32,1,1,15.5,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2
659,0,0,23,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
660,0,0,58,0,2,113.275,D,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2
661,1,0,50,2,0,133.65,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
662,0,0,40,0,0,7.225,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
663,0,0,47,0,0,25.5875,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
664,0,0,36,0,0,7.4958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
665,1,0,20,1,0,7.925,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
666,0,0,32,2,0,73.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
667,0,0,25,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
668,0,0,25.14061972,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
669,0,0,43,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
670,1,1,38.23344086,1,0,52,C,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
671,1,1,40,1,1,39,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
672,0,0,31,1,0,52,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
673,0,0,70,0,0,10.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
674,1,0,31,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
675,0,0,29.87763006,0,0,0,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
676,0,0,18,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
677,0,0,24.5,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
678,1,1,18,0,0,9.8417,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
679,0,1,43,1,6,46.9,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7
680,1,0,36,0,1,512.3292,B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
681,0,1,25.14061972,0,0,8.1375,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
682,1,0,27,0,0,76.7292,D,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
683,0,0,20,0,0,9.225,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
684,0,0,14,5,2,46.9,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7
685,0,0,60,1,1,39,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
686,0,0,25,1,2,41.5792,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3
687,0,0,14,4,1,39.6875,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5
688,0,0,19,0,0,10.1708,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
689,0,0,18,0,0,7.7958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
690,1,1,15,0,1,211.3375,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
691,1,0,31,1,0,57,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
692,1,1,4,0,1,13.4167,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
693,1,0,25.14061972,0,0,56.4958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
694,0,0,25,0,0,7.225,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
695,0,0,60,0,0,26.55,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
696,0,0,52,0,0,13.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
697,0,0,44,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
698,1,1,25.14061972,0,0,7.7333,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
699,0,0,49,1,1,110.8833,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2
700,0,0,42,0,0,7.65,F,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
701,1,1,18,1,0,227.525,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1
702,1,0,35,0,0,26.2875,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
703,0,1,18,0,1,14.4542,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
704,0,0,25,0,0,7.7417,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
705,0,0,26,1,0,7.8542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
706,0,0,39,0,0,26,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
707,1,1,45,0,0,13.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
708,1,0,42,0,0,26.2875,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
709,1,1,22,0,0,151.55,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
710,1,0,25.14061972,1,1,15.2458,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2
711,1,1,24,0,0,49.5042,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
712,0,0,38.23344086,0,0,26.55,C,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
713,1,0,48,1,0,52,C,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
714,0,0,29,0,0,9.4833,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
715,0,0,52,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
716,0,0,19,0,0,7.65,F,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
717,1,1,38,0,0,227.525,C,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
718,1,1,27,0,0,10.5,E,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
719,0,0,25.14061972,0,0,15.5,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
720,0,0,33,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
721,1,1,6,0,1,33,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
722,0,0,17,1,0,7.0542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
723,0,0,34,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
724,0,0,50,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
725,1,0,27,1,0,53.1,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
726,0,0,20,0,0,8.6625,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
727,1,1,30,3,0,21,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3
728,1,1,25.14061972,0,0,7.7375,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
729,0,0,25,1,0,26,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1
730,0,1,25,1,0,7.925,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
731,1,1,29,0,0,211.3375,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
732,0,0,11,0,0,18.7875,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
733,0,0,29.87763006,0,0,0,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
734,0,0,23,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
735,0,0,23,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
736,0,0,28.5,0,0,16.1,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
737,0,1,48,1,3,34.375,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4
738,1,0,35,0,0,512.3292,B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
739,0,0,25.14061972,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
740,0,0,25.14061972,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
741,1,0,38.23344086,0,0,30,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
742,0,0,36,1,0,78.85,C,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
743,1,1,21,2,2,262.375,B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4
744,0,0,24,1,0,16.1,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
745,1,0,31,0,0,7.925,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
746,0,0,70,1,1,71,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
747,0,0,16,1,1,20.25,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
748,1,1,30,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
749,0,0,19,1,0,53.1,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
750,0,0,31,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
751,1,1,4,1,1,23,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
752,1,0,6,0,1,12.475,E,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
753,0,0,33,0,0,9.5,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
754,0,0,23,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
755,1,1,48,1,2,65,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3
756,1,0,0.67,1,1,14.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
757,0,0,28,0,0,7.7958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
758,0,0,18,0,0,11.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
759,0,0,34,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
760,1,1,33,0,0,86.5,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
761,0,0,25.14061972,0,0,14.5,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
762,0,0,41,0,0,7.125,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
763,1,0,20,0,0,7.2292,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
764,1,1,36,1,2,120,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3
765,0,0,16,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
766,1,1,51,1,0,77.9583,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
767,0,0,38.23344086,0,0,39.6,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
768,0,1,30.5,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
769,0,0,25.14061972,1,0,24.15,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1
770,0,0,32,0,0,8.3625,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
771,0,0,24,0,0,9.5,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
772,0,0,48,0,0,7.8542,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
773,0,1,57,0,0,10.5,E,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
774,0,0,25.14061972,0,0,7.225,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
775,1,1,54,1,3,23,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4
776,0,0,18,0,0,7.75,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
777,0,0,25.14061972,0,0,7.75,F,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
778,1,1,5,0,0,12.475,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
779,0,0,25.14061972,0,0,7.7375,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
780,1,1,43,0,1,211.3375,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
781,1,1,13,0,0,7.2292,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
782,1,1,17,1,0,57,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
783,0,0,29,0,0,30,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
784,0,0,25.14061972,1,2,23.45,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3
785,0,0,25,0,0,7.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
786,0,0,25,0,0,7.25,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
787,1,1,18,0,0,7.4958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
788,0,0,8,4,1,29.125,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5
789,1,0,1,1,2,20.575,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3
790,0,0,46,0,0,79.2,B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
791,0,0,25.14061972,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
792,0,0,16,0,0,26,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
793,0,1,25.14061972,8,2,69.55,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10
794,0,0,38.23344086,0,0,30.6958,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0
795,0,0,25,0,0,7.8958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
796,0,0,39,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
797,1,1,49,0,0,25.9292,D,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
798,1,1,31,0,0,8.6833,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
799,0,0,30,0,0,7.2292,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
800,0,1,30,1,1,24.15,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
801,0,0,34,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
802,1,1,31,1,1,26.25,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2
803,1,0,11,1,2,120,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3
804,1,0,0.42,0,1,8.5167,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
805,1,0,27,0,0,6.975,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
806,0,0,31,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
807,0,0,39,0,0,0,A,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
808,0,1,18,0,0,7.775,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
809,0,0,39,0,0,13,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
810,1,1,33,1,0,53.1,E,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1
811,0,0,26,0,0,7.8875,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
812,0,0,39,0,0,24.15,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
813,0,0,35,0,0,10.5,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0
814,0,1,6,4,2,31.275,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6
815,0,0,30.5,0,0,8.05,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
816,0,0,38.23344086,0,0,0,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
817,0,1,23,0,0,7.925,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
818,0,0,31,1,1,37.0042,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
819,0,0,43,0,0,6.45,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
820,0,0,10,3,2,27.9,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5
821,1,1,52,1,1,93.5,B,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2
822,1,0,27,0,0,8.6625,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
823,0,0,38,0,0,0,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0
824,1,1,27,0,1,12.475,E,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1
825,0,0,2,4,1,39.6875,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5
826,0,0,25.14061972,0,0,6.95,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
827,0,0,25.14061972,0,0,56.4958,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0
828,1,0,1,0,2,37.0042,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2
829,1,0,25.14061972,0,0,7.75,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0
830,1,1,62,0,0,80,B,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
831,1,1,15,1,0,14.4542,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1
